ID,RUC UBB,COD_DISTRI,FECHA DELITO,HORA,HOUR,DIA,DIA SEMANA,MES,AÑO,LUGAR OCURRENCIA,SITIO SUCESO,DOMICILIO,TIPO_ARMA,DIR_DELITO,DIR_GEOCODIFICADA,LAT,LON,DELITO
13730,RVM_2013_0096,2,2013-04-26 00:00:00,00:00:00,00,Friday,VIERNES,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,DUBLIN FRENTE AL 2855,NO ESPECIFICADO,DUBLIN 2855 HUALPEN CHILE,"DUBLIN, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7781168,-73.1087023,ROBO DE VEHICULO MOTORIZADO ART. 443
13732,RBNUP_2013_0243,3,2013-04-26 00:00:00,00:00:00,00,Friday,VIERNES,April,2013,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,COLON 9781,CONTUNDENTE,COLON 9781 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN BIENES NAC
13733,RLH_2013_0246,5,2013-04-26 00:00:00,00:00:00,00,Friday,VIERNES,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,POSTDAM 807,NO ESPECIFICADO,POSTDAM 807 HUALPEN CHILE,"CALLE POSTDAM, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7935287,-73.1066532,ROBO EN LUGAR HABITADO ART. 440
13735,RLNH_2013_0199,3,2013-04-26 00:00:00,00:00:00,00,Friday,VIERNES,April,2013,ORGANIZACION PUBLICA Y/O SOCIAL,SERVICIOS PUBLICOS,COLON 8070,NO ESPECIFICADO,COLON 8070 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN LUGAR NO HABITADO. ART. 442
13739,RCI_2013_0107,3,2013-04-27 00:00:00,00:00:00,00,Saturday,SABADO,April,2013,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,COLON 8650,FUEGO,COLON 8650 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO CON INTIMIDACION. ART. 433
13742,RCV_2013_0075,5,2013-04-28 00:00:00,00:00:00,00,Sunday,DOMINGO,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,SIRACUZA 4239,MANOS Y PIES,SIRACUSA 4239 HUALPEN CHILE,"SIRACUSA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7975854,-73.0997529,ROBO CON VIOLENCIA. ART.436
13743,RBNUP_2013_0245,3,2013-04-28 00:00:00,00:00:00,00,Sunday,DOMINGO,April,2013,ESTABLECIMIENTO DE DIVERSION,CENTRALES DE APUESTAS,COLON 7916,NO ESPECIFICADO,COLON 7916 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN BIENES NAC
13744,RBNUP_2013_0246,1,2013-04-28 00:00:00,00:00:00,00,Sunday,DOMINGO,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,PSJE 21 106,CONTUNDENTE,PASAJE 21 106 HUALPEN CHILE,"PASAJE 21, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7968016,-73.1085119,ROBO EN BIENES NAC
18258,RLNH_2014_0387,1,2014-07-14 00:00:00,00:00:00,00,Monday,LUNES,July,2014,ESTABLECIMIENTO COMERCIAL,ESTABLECIMIENTOS DE ALIMENTACION,AVENIDA LENGA 199,NAN,AVENIDA LENGA 199 HUALPEN CHILE,"AVENIDA LENGA, LENGA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.7663236,-73.1736647,ROBO EN LUGAR NO HABITADO. ART. 442
13746,RLNH_2013_0202,3,2013-04-28 00:00:00,00:00:00,00,Sunday,DOMINGO,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,COLON 7510,CONTUNDENTE,COLON 7510 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN LUGAR NO HABITADO. ART. 442
13749,RLH_2013_0249,2,2013-04-28 00:00:00,00:00:00,00,Sunday,DOMINGO,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,ALTONA 3249,NO ESPECIFICADO,ALTONA 3249 HUALPEN CHILE,"ALTONA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7821185,-73.0997934,ROBO EN LUGAR HABITADO ART. 440
13751,RLNH_2013_0204,3,2013-04-29 00:00:00,00:00:00,00,Monday,LUNES,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,COLON 8731,NO ESPECIFICADO,COLON 8731 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN LUGAR NO HABITADO. ART. 442
13752,RCI_2013_0108,6,2013-04-29 00:00:00,00:00:00,00,Monday,LUNES,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,ï¿½IPAS 512,BLANCA,ï¿½IPAS 512 HUALPEN CHILE,"CALLE NIPAS 512, CONCEPCION, BIO-BIO 460, CHILE",-36.80124,-73.09528,ROBO CON INTIMIDACION. ART. 433
13753,RLNH_2013_0205,5,2013-04-29 00:00:00,00:00:00,00,Monday,LUNES,April,2013,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,GENOAVA 8260,NO ESPECIFICADO,GENOAVA 8260 HUALPEN CHILE,"PASAJE GENOVA 8260, CONCEPCION, BIO-BIO 460, CHILE",-36.79017,-73.09512,ROBO EN LUGAR NO HABITADO. ART. 442
13754,RLH_2013_0250,5,2013-04-29 00:00:00,00:00:00,00,Monday,LUNES,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,BREMEN 1128,NO ESPECIFICADO,BREMEN 1128 HUALPEN CHILE,"BREMEN, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7956301,-73.099167,ROBO EN LUGAR HABITADO ART. 440
13761,RVM_2013_0099,3,2013-04-29 00:00:00,00:00:00,00,Monday,LUNES,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,SAN ALBERT. HURT. 7790,NO ESPECIFICADO,SAN ALBERT. HURT. 7790 HUALPEN CHILE,"CALLE SAN ALBERTO HURTADO 7790, CONCEPCION, BIO-BIO 460, CHILE",-36.79013,-73.08068,ROBO DE VEHICULO MOTORIZADO ART. 443
13764,RLH_2013_0252,1,2013-04-30 00:00:00,00:00:00,00,Tuesday,MARTES,April,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,ALTO COSTANERA II 358,NO ESPECIFICADO,ALTO COSTANERA II 358 HUALPEN CHILE,"ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.798654,-73.1141907,ROBO EN LUGAR HABITADO ART. 440
13767,RVM_2013_0100,4,2013-04-30 00:00:00,00:00:00,00,Tuesday,MARTES,April,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,CALBUCO FRENTE 8341,NO ESPECIFICADO,CALBUCO FRENTE 8341 HUALPEN CHILE,"CALLE CALBUCO 8341, CONCEPCION, BIO-BIO 460, CHILE",-36.79056,-73.09051,ROBO DE VEHICULO MOTORIZADO ART. 443
13773,RLH_2013_0255,5,2013-05-01 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,ALICANTE 995,NO ESPECIFICADO,ALICANTE 995 HUALPEN CHILE,"ALICANTE, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7900616,-73.0973486,ROBO EN LUGAR HABITADO ART. 440
13774,RBNUP_2013_0250,4,2013-05-01 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,PTO. OCTAY 8069,NO ESPECIFICADO,PTO. OCTAY 8069 HUALPEN CHILE,"PUERTO OCTAY, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7883408,-73.0915868,ROBO EN BIENES NAC
13775,RVM_2013_0101,4,2013-05-01 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,CORRAL 8185,NO ESPECIFICADO,CORRAL 8185 HUALPEN CHILE,"CORRAL, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7946164,-73.0932334,ROBO DE VEHICULO MOTORIZADO ART. 443
13779,RBNUP_2013_0252,1,2013-05-02 00:00:00,00:00:00,00,Thursday,JUEVES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,PASAJE 6 562,NO ESPECIFICADO,PASAJE 6 562 HUALPEN CHILE,"PASAJE 6, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7950233,-73.1099156,ROBO EN BIENES NAC
13793,RPS_2013_0090,4,2013-05-03 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,AV. LAS GOLONDRINAS CON AV. GRAN BRETANA ,MANOS Y PIES,AVENIDA LAS GOLONDRINAS  HUALPEN CHILE,"AVENIDA LAS GOLONDRINAS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7825182,-73.0875643,ROBO POR SORPRESA. ART. 436
13794,RBNUP_2013_0254,6,2013-05-03 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE 20 CON CALLE 5 ,NO ESPECIFICADO,PASAJE 20 5 HUALPEN CHILE,"PASAJE 20, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8040497,-73.1003176,ROBO EN BIENES NAC
13796,RLNH_2013_0221,3,2013-05-04 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,COLON 8529,NAN,COLON 8529 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO EN LUGAR NO HABITADO. ART. 442
13800,RBNUP_2013_0256,3,2013-05-04 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,LOS JINETES 34,NO ESPECIFICADO,LOS JINETES 34 HUALPEN CHILE,"LOS JINETES, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7836405,-73.0859237,ROBO EN BIENES NAC
13804,RPS_2013_0091,6,2013-05-05 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RECONQUISTA 1,NO ESPECIFICADO,RECONQUISTA 1 HUALPEN CHILE,"LA RECONQUISTA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7981102,-73.099802,ROBO POR SORPRESA. ART. 436
13805,RVM_2013_0105,3,2013-05-05 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,LOS GILGUEROS 8109,NO ESPECIFICADO,LOS JILGUEROS 8109 HUALPEN CHILE,"LOS JILGUEROS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950114,-73.0803749,ROBO DE VEHICULO MOTORIZADO ART. 443
13812,RCI_2013_0113,6,2013-05-06 00:00:00,00:00:00,00,Monday,LUNES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,RUCALHUE CON CALLE UNO ,FUEGO,RUCALHUE  HUALPEN CHILE,"AVENIDA RUCALHUE, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8031697,-73.0959263,ROBO CON INTIMIDACION. ART. 433
13814,RVM_2013_0106,3,2013-05-06 00:00:00,00:00:00,00,Monday,LUNES,May,2013,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,LIDER 9000,NO ESPECIFICADO,LIDER 9000 HUALPEN CHILE,"HIPERMERCADO LIDER, AVENIDA CENTRO URBANO HUALPEN, CENTRO URBANO HUALPEN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7954279,-73.0701579,ROBO DE VEHICULO MOTORIZADO ART. 443
13819,RBNUP_2013_0258,6,2013-05-06 00:00:00,00:00:00,00,Monday,LUNES,May,2013,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,AVDA. COLON CON LOS COPIHUES ,NO ESPECIFICADO,AVENIDA COLON  HUALPEN CHILE,"AVENIDA COLON, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4030177, CHILE",-36.8060713,-73.0794928,ROBO EN BIENES NAC
13821,RBNUP_2013_0260,6,2013-05-07 00:00:00,00:00:00,00,Tuesday,MARTES,May,2013,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,AVENIDA COSTANERA 9781,CONTUNDENTE,AVENIDA COSTANERA 9781 HUALPEN CHILE,"EASY, 9781, AVENIDA COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8080154,-73.0885428,ROBO EN BIENES NAC
13831,RLH_2013_0265,6,2013-05-08 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,TREHUACO 434,NO ESPECIFICADO,TREHUACO 434 HUALPEN CHILE,"TREHUACO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8015113,-73.0910989,ROBO EN LUGAR HABITADO ART. 440
13844,RLH_2013_0268,6,2013-05-09 00:00:00,00:00:00,00,Thursday,JUEVES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,TRUPAN 8911,NO ESPECIFICADO,TRUPAN 8911 HUALPEN CHILE,"TRUPAN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8011177,-73.0937335,ROBO EN LUGAR HABITADO ART. 440
13845,RVM_2013_0111,5,2013-05-09 00:00:00,00:00:00,00,Thursday,JUEVES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,FRANKFORT 2879,NO ESPECIFICADO,FRANKFORT 2879 HUALPEN CHILE,"FRANKFURT, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7962834,-73.1039994,ROBO DE VEHICULO MOTORIZADO ART. 443
13856,RLNH_2013_0231,2,2013-05-10 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,LISBOA 2480,FUEGO,LISBOA 2480 HUALPEN CHILE,"PASAJE LISBOA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7781509,-73.1081085,ROBO EN LUGAR NO HABITADO. ART. 442
13857,RBNUP_2013_0266,6,2013-05-10 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,AVDA. COSTANERA 9781,NO ESPECIFICADO,AVENIDA COSTANERA 9781 HUALPEN CHILE,"EASY, 9781, AVENIDA COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8080154,-73.0885428,ROBO EN BIENES NAC
13858,RBNUP_2013_0267,6,2013-05-10 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,PASAJE 3 PINOS 774,NO ESPECIFICADO,PASAJE 3 PINOS 774 HUALPEN CHILE,"PASAJE LOS PINOS 774, CONCEPCION, BIO-BIO 460, CHILE",-36.8004,-73.10217,ROBO EN BIENES NAC
13864,RPS_2013_0096,6,2013-05-10 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,AV. COLON CON NUEVA IMPERIAL ,MANOS Y PIES,AVENIDA COLON  HUALPEN CHILE,"AVENIDA COLON, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4030177, CHILE",-36.8060713,-73.0794928,ROBO POR SORPRESA. ART. 436
13867,RLNH_2013_0232,1,2013-05-10 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,ESTABLECIMIENTO PRODUCTIVO,EMPRESA / COMPAï¿½IA,AMSTERDAM 4137,NAN,AMSTERDAM 4137 HUALPEN CHILE,"CALLE AMSTERDAM, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7938381,-73.1170639,ROBO EN LUGAR NO HABITADO. ART. 442
13868,RLNH_2013_0233,6,2013-05-11 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,ORGANIZACION PUBLICA Y/O SOCIAL,CENTRO SOCIAL,PJE 18 CON PJE 5 ,NO ESPECIFICADO,PASAJE 18 5 HUALPEN CHILE,"PASAJE 18, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8040613,-73.1008175,ROBO EN LUGAR NO HABITADO. ART. 442
13870,RCI_2013_0118,3,2013-05-11 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,COLON 8650,FUEGO,COLON 8650 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO CON INTIMIDACION. ART. 433
13871,RBNUP_2013_0272,6,2013-05-11 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,PUERTO SAAVEDRA CON AV. COLON ,CONTUNDENTE,PUERTO SAAVEDRA  HUALPEN CHILE,"PUERTO SAAVEDRA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.8025714,-73.0826196,ROBO EN BIENES NAC
13881,RLNH_2013_0236,6,2013-05-12 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,ESTABLECIMIENTO COMERCIAL,COMERCIO MENOR,TREHUACO 537,NAN,TREHUACO 537 HUALPEN CHILE,"TREHUACO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8015113,-73.0910989,ROBO EN LUGAR NO HABITADO. ART. 442
13883,RBNUP_2013_0274,2,2013-05-12 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,ORGANIZACION PUBLICA Y/O SOCIAL,CENTROS DE ASISTENCIA MEDICA,BULGARIA 2845,NO ESPECIFICADO,BULGARIA 2845 HUALPEN CHILE,"CESFAM HUALPENCILLO Y SAR HUALPENCILLO, 2845, BULGARIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.78284495,-73.10373268,ROBO EN BIENES NAC
13902,RBNUP_2013_0277,2,2013-05-13 00:00:00,00:00:00,00,Monday,LUNES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,ATENAS 4739,NO ESPECIFICADO,ATENAS 4739 HUALPEN CHILE,"ATENAS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7827533,-73.0990829,ROBO EN BIENES NAC
13906,RCI_2013_0123,1,2013-05-13 00:00:00,00:00:00,00,Monday,LUNES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,GRAN BRETAï¿½A 2707,NO ESPECIFICADO,GRAN BRETAï¿½A 2707 HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.8029242,-73.1051988,ROBO CON INTIMIDACION. ART. 433
13909,RBNUP_2013_0280,2,2013-05-14 00:00:00,00:00:00,00,Tuesday,MARTES,May,2013,BIENES NACIONALES USO PUBLICO,VEHICULO EN VIA PUBLICA,YUGOESLAVIA CON FRENTE AL NRO. 1565 ,NO ESPECIFICADO,YUGOESLAVIA 1565 HUALPEN CHILE,"YUGOSLAVIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7800873,-73.1058573,ROBO EN BIENES NAC
13915,RLH_2013_0284,3,2013-05-14 00:00:00,00:00:00,00,Tuesday,MARTES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,SANTA ESTER 552,CONTUNDENTE,SANTA ESTER 552 HUALPEN CHILE,"PASAJE SANTA ESTER, CONCEPCION, BIO-BIO 460, CHILE",-36.78767,-73.07961,ROBO EN LUGAR HABITADO ART. 440
13918,RLH_2013_0286,5,2013-05-14 00:00:00,00:00:00,00,Tuesday,MARTES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,"VALENCIA 3266, DEPTO 41",NO ESPECIFICADO,VALENCIA 3266 DEPTO 41 HUALPEN CHILE,"CALLE VALENCIA 3266, CONCEPCION, BIO-BIO 460, CHILE",-36.78734,-73.10315,ROBO EN LUGAR HABITADO ART. 440
13924,RCV_2013_0088,1,2013-05-15 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RUMANIA CON COLEGIO ARTURO PRAT ,BLANCA,RUMANIA  HUALPEN CHILE,"RUMANIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7835659,-73.1147127,ROBO CON VIOLENCIA. ART.436
13925,RCI_2013_0124,2,2013-05-15 00:00:00,00:00:00,00,Wednesday,MIERCOLES,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BELGICA CON BULGARIA ,NO ESPECIFICADO,BELGICA  HUALPEN CHILE,"BELGICA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7824015,-73.1073705,ROBO CON INTIMIDACION. ART. 433
13933,RLH_2013_0291,6,2013-05-16 00:00:00,00:00:00,00,Thursday,JUEVES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,COELEMU 715,NO ESPECIFICADO,COELEMU 715 HUALPEN CHILE,"PASAJE COELEMU, CONCEPCION, BIO-BIO 408, CHILE",-36.80207,-73.09948,ROBO EN LUGAR HABITADO ART. 440
13946,RLH_2013_0293,6,2013-05-17 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,ESTERO PICHICO 246,NO ESPECIFICADO,ESTERO PICHICO 246 HUALPEN CHILE,"ESTERO PICHICO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8039395,-73.0850021,ROBO EN LUGAR HABITADO ART. 440
13947,RLNH_2013_0249,5,2013-05-17 00:00:00,00:00:00,00,Friday,VIERNES,May,2013,ORGANIZACION PUBLICA Y/O SOCIAL,CENTRO SOCIAL,SABDEL 3708,CONTUNDENTE,SABDEL 3708 HUALPEN CHILE,"CALLE SABADELL 3708, CONCEPCION, BIO-BIO 460, CHILE",-36.78878,-73.1069,ROBO EN LUGAR NO HABITADO. ART. 442
13964,RCI_2013_0132,1,2013-05-18 00:00:00,00:00:00,00,Saturday,SABADO,May,2013,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,GRAN BRETA?A CON LAS GOLONDRINAS ,FUEGO,GRAN BRETAï¿½A  HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO CON INTIMIDACION. ART. 433
13967,RVM_2013_0120,2,2013-05-19 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,TOSCANIA 2697,NO ESPECIFICADO,TOSCANIA 2697 HUALPEN CHILE,"TOSCANIA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7808849,-73.0968897,ROBO DE VEHICULO MOTORIZADO ART. 443
13968,RLH_2013_0300,1,2013-05-19 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDENCIAS,VIVIENDA,PRAGA 2684,CONTUNDENTE,PRAGA 2684 HUALPEN CHILE,"PRAGA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7826162,-73.115927,ROBO EN LUGAR HABITADO ART. 440
13975,RCI_2013_0133,3,2013-05-19 00:00:00,00:00:00,00,Sunday,DOMINGO,May,2013,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,COLON 7601,BLANCA,COLON 7601 HUALPEN CHILE,"COLEGIO CRISTOBAL COLON, CALLE POSTDAM, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.80078395,-73.08366451,ROBO CON INTIMIDACION. ART. 433
